Year,Runtype,Indicator,medval,lowval,highval,combined,
2046,ProgClinDisease_AI,cumulative_incDsDc,109569.4262,86596.62689,137232.5399,"109.6 (86.6, 137.2) million",
2046,ProgClinDisease_AI,cumulative_incDn,98333.29419,59114.35036,138622.76,"98.3 (59.1, 138.6) million",
2046,ProgClinDisease_AI,cumulative_mort,5039.238792,4281.884492,6004.961002,"5 (4.3, 6) million",
2047,ProgClinDisease_AI,cumulative_incDc,31140.24947,26561.21212,39094.1438,"31.1 (26.6, 39.1) million",
2047,ProgClinDisease_AI,cumulative_incDs,83683.79469,64361.04331,106636.5457,"83.7 (64.4, 106.6) million",
2047,ProgClinDisease_AI,cumulative_incDsDc,114858.4505,90600.07222,144272.7873,"114.9 (90.6, 144.3) million",
2047,ProgClinDisease_AI,cumulative_incDn,103260.0878,61930.83841,145458.4807,"103.3 (61.9, 145.5) million",
2047,ProgClinDisease_AI,cumulative_mort,5277.610932,4467.730245,6298.507519,"5.3 (4.5, 6.3) million",
2048,ProgClinDisease_AI,cumulative_incDc,32526.50647,27677.73158,40932.87756,"32.5 (27.7, 40.9) million",
2048,ProgClinDisease_AI,cumulative_incDs,87476.03206,67202.29715,111847.3518,"87.5 (67.2, 111.8) million",
2048,ProgClinDisease_AI,cumulative_incDsDc,120088.6588,94523.54194,151243.2719,"120.1 (94.5, 151.2) million",
2048,ProgClinDisease_AI,cumulative_incDn,108027.6496,64685.28701,152075.1281,"108 (64.7, 152.1) million",
2048,ProgClinDisease_AI,cumulative_mort,5515.994435,4649.830062,6589.554491,"5.5 (4.6, 6.6) million",
2049,ProgClinDisease_AI,cumulative_incDc,33887.86976,28775.21382,42716.55933,"33.9 (28.8, 42.7) million",
2049,ProgClinDisease_AI,cumulative_incDs,91311.05146,70039.61514,117000.3962,"91.3 (70, 117) million",
2049,ProgClinDisease_AI,cumulative_incDsDc,125250.764,98369.53007,157990.4926,"125.3 (98.4, 158) million",
2049,ProgClinDisease_AI,cumulative_incDn,112767.7706,67379.27967,158553.4229,"112.8 (67.4, 158.6) million",
2049,ProgClinDisease_AI,cumulative_mort,5749.643932,4828.416656,6878.348863,"5.7 (4.8, 6.9) million",
2050,ProgClinDisease_AI,cumulative_incDc,35236.35921,29883.82985,44504.72305,"35.2 (29.9, 44.5) million","35.24 (29.88, 44.5)"
2050,ProgClinDisease_AI,cumulative_incDs,95053.89008,72825.37349,122097.0392,"95.1 (72.8, 122.1) million","95.05 (72.83, 122.1)"
2050,ProgClinDisease_AI,cumulative_incDsDc,130265.9551,102140.0412,164602.7689,"130.3 (102.1, 164.6) million","130.27 (102.14, 164.6)"
2050,ProgClinDisease_AI,cumulative_incDn,117484.3576,70014.34679,165242.9208,"117.5 (70, 165.2) million","117.48 (70.01, 165.24)"
2050,ProgClinDisease_AI,cumulative_mort,5969.792807,5003.656531,7165.038802,"6 (5, 7.2) million","5.97 (5, 7.17)"
2030,ProgClinDisease_AI_20y,cumulative_incDc,2223.45322,1944.30144,2675.444204,"2.2 (1.9, 2.7) million",
2030,ProgClinDisease_AI_20y,cumulative_incDs,5558.376621,4399.762423,6938.02063,"5.6 (4.4, 6.9) million",
2030,ProgClinDisease_AI_20y,cumulative_incDsDc,7779.304458,6360.576431,9458.813657,"7.8 (6.4, 9.5) million",
2030,ProgClinDisease_AI_20y,cumulative_incDn,6655.853817,4177.071992,9447.941982,"6.7 (4.2, 9.4) million",
2030,ProgClinDisease_AI_20y,cumulative_mort,373.732675,333.2849549,430.316543,"0.4 (0.3, 0.4) million",
2031,ProgClinDisease_AI_20y,cumulative_incDc,4372.043056,3812.629485,5261.628095,"4.4 (3.8, 5.3) million",
2031,ProgClinDisease_AI_20y,cumulative_incDs,10977.63201,8678.485225,13727.05392,"11 (8.7, 13.7) million",
2031,ProgClinDisease_AI_20y,cumulative_incDsDc,15341.54975,12510.3642,18682.275,"15.3 (12.5, 18.7) million",
2031,ProgClinDisease_AI_20y,cumulative_incDn,13194.30728,8246.171632,18724.51257,"13.2 (8.2, 18.7) million",
2031,ProgClinDisease_AI_20y,cumulative_mort,735.5926888,653.7893365,848.9044505,"0.7 (0.7, 0.8) million",
2032,ProgClinDisease_AI_20y,cumulative_incDc,6433.544459,5603.997377,7753.987749,"6.4 (5.6, 7.8) million",
2032,ProgClinDisease_AI_20y,cumulative_incDs,16260.05503,12836.02491,20355.02525,"16.3 (12.8, 20.4) million",
2032,ProgClinDisease_AI_20y,cumulative_incDsDc,22713.29478,18472.56184,27682.64848,"22.7 (18.5, 27.7) million",
2032,ProgClinDisease_AI_20y,cumulative_incDn,19633.88488,12214.91037,27807.34348,"19.6 (12.2, 27.8) million",
2032,ProgClinDisease_AI_20y,cumulative_mort,1084.799179,960.7337467,1254.328379,"1.1 (1, 1.3) million",
2033,ProgClinDisease_AI_20y,cumulative_incDc,8401.032969,7319.503289,10154.9077,"8.4 (7.3, 10.2) million",
2033,ProgClinDisease_AI_20y,cumulative_incDs,21408.89944,16878.23055,26857.61659,"21.4 (16.9, 26.9) million",
2033,ProgClinDisease_AI_20y,cumulative_incDsDc,29862.8511,24257.47626,36457.59164,"29.9 (24.3, 36.5) million",
2033,ProgClinDisease_AI_20y,cumulative_incDn,25965.69352,16089.16805,36697.31624,"26 (16.1, 36.7) million",
2033,ProgClinDisease_AI_20y,cumulative_mort,1420.133595,1255.086734,1646.087842,"1.4 (1.3, 1.6) million",
2034,ProgClinDisease_AI_20y,cumulative_incDc,10306.74892,8957.716171,12484.49038,"10.3 (9, 12.5) million",
2034,ProgClinDisease_AI_20y,cumulative_incDs,26444.80938,20812.61089,33217.02489,"26.4 (20.8, 33.2) million",
2034,ProgClinDisease_AI_20y,cumulative_incDsDc,36832.3466,29818.18437,45009.32386,"36.8 (29.8, 45) million",
2034,ProgClinDisease_AI_20y,cumulative_incDn,32182.12243,19874.26484,45402.9319,"32.2 (19.9, 45.4) million",
2034,ProgClinDisease_AI_20y,cumulative_mort,1742.82711,1536.954957,2023.30823,"1.7 (1.5, 2) million",
2035,ProgClinDisease_AI_20y,cumulative_incDc,12139.57646,10531.2144,14746.96887,"12.1 (10.5, 14.7) million",
2035,ProgClinDisease_AI_20y,cumulative_incDs,31370.90667,24638.95571,39419.04293,"31.4 (24.6, 39.4) million",
2035,ProgClinDisease_AI_20y,cumulative_incDsDc,43612.65123,35248.69757,53353.11923,"43.6 (35.2, 53.4) million",
2035,ProgClinDisease_AI_20y,cumulative_incDn,38268.682,23569.82223,53947.20214,"38.3 (23.6, 53.9) million",
2035,ProgClinDisease_AI_20y,cumulative_mort,2053.326287,1807.119384,2387.895204,"2.1 (1.8, 2.4) million",
2036,ProgClinDisease_AI_20y,cumulative_incDc,13919.76246,12053.58009,16954.39182,"13.9 (12.1, 17) million",
2036,ProgClinDisease_AI_20y,cumulative_incDs,36223.08051,28362.88897,45482.94713,"36.2 (28.4, 45.5) million",
2036,ProgClinDisease_AI_20y,cumulative_incDsDc,50210.86765,40549.51754,61603.30371,"50.2 (40.5, 61.6) million",
2036,ProgClinDisease_AI_20y,cumulative_incDn,44236.28418,27173.44235,62341.82324,"44.2 (27.2, 62.3) million",
2036,ProgClinDisease_AI_20y,cumulative_mort,2353.657823,2065.602203,2744.731547,"2.4 (2.1, 2.7) million",
2037,ProgClinDisease_AI_20y,cumulative_incDc,15658.36254,13531.17289,19114.80977,"15.7 (13.5, 19.1) million",
2037,ProgClinDisease_AI_20y,cumulative_incDs,40965.587,31992.63431,51414.32307,"41 (32, 51.4) million",
2037,ProgClinDisease_AI_20y,cumulative_incDsDc,56658.96008,45654.29532,69660.3193,"56.7 (45.7, 69.7) million",
2037,ProgClinDisease_AI_20y,cumulative_incDn,50042.28012,30687.66353,70683.51153,"50 (30.7, 70.7) million",
2037,ProgClinDisease_AI_20y,cumulative_mort,2646.372004,2317.165155,3093.66652,"2.6 (2.3, 3.1) million",
2038,ProgClinDisease_AI_20y,cumulative_incDc,17360.46586,14968.79887,21234.30305,"17.4 (15, 21.2) million",
2038,ProgClinDisease_AI_20y,cumulative_incDs,45618.44151,35573.29997,57218.94459,"45.6 (35.6, 57.2) million",
2038,ProgClinDisease_AI_20y,cumulative_incDsDc,62979.92756,50681.37875,77552.00046,"63 (50.7, 77.6) million",
2038,ProgClinDisease_AI_20y,cumulative_incDn,55782.56676,34173.96737,78909.85328,"55.8 (34.2, 78.9) million",
2038,ProgClinDisease_AI_20y,cumulative_mort,2933.175829,2560.318028,3436.009804,"2.9 (2.6, 3.4) million",
2039,ProgClinDisease_AI_20y,cumulative_incDc,19003.50244,16370.17083,23317.53392,"19 (16.4, 23.3) million",
2039,ProgClinDisease_AI_20y,cumulative_incDs,50184.33066,39055.0969,62921.63555,"50.2 (39.1, 62.9) million",
2039,ProgClinDisease_AI_20y,cumulative_incDsDc,69213.34789,55596.56835,85312.70261,"69.2 (55.6, 85.3) million",
2039,ProgClinDisease_AI_20y,cumulative_incDn,61433.8437,37635.98305,86861.04592,"61.4 (37.6, 86.9) million",
2039,ProgClinDisease_AI_20y,cumulative_mort,3213.185001,2796.312273,3772.7249,"3.2 (2.8, 3.8) million",
2040,ProgClinDisease_AI_20y,cumulative_incDc,20585.89602,17699.94033,25318.14355,"20.6 (17.7, 25.3) million",
2040,ProgClinDisease_AI_20y,cumulative_incDs,54615.6908,42480.31577,68641.07873,"54.6 (42.5, 68.6) million",
2040,ProgClinDisease_AI_20y,cumulative_incDsDc,75279.85717,60346.20256,92882.26716,"75.3 (60.3, 92.9) million",
2040,ProgClinDisease_AI_20y,cumulative_incDn,67070.61427,40995.40586,94651.19824,"67.1 (41, 94.7) million",
2040,ProgClinDisease_AI_20y,cumulative_mort,3482.28248,3023.924755,4101.246877,"3.5 (3, 4.1) million",
2041,ProgClinDisease_AI_20y,cumulative_incDc,22105.05875,18974.07011,27246.85588,"22.1 (19, 27.2) million",
2041,ProgClinDisease_AI_20y,cumulative_incDs,59003.22103,45815.35167,74330.13551,"59 (45.8, 74.3) million",
2041,ProgClinDisease_AI_20y,cumulative_incDsDc,81168.26362,64903.59324,100312.4101,"81.2 (64.9, 100.3) million",
2041,ProgClinDisease_AI_20y,cumulative_incDn,72666.57542,44254.54618,102446.5216,"72.7 (44.3, 102.4) million",
2041,ProgClinDisease_AI_20y,cumulative_mort,3740.519923,3238.1574,4417.592933,"3.7 (3.2, 4.4) million",
2042,ProgClinDisease_AI_20y,cumulative_incDc,23561.02124,20211.38196,29122.16331,"23.6 (20.2, 29.1) million",
2042,ProgClinDisease_AI_20y,cumulative_incDs,63312.87975,49116.40129,79927.10284,"63.3 (49.1, 79.9) million",
2042,ProgClinDisease_AI_20y,cumulative_incDsDc,86897.8421,69332.70886,107682.3737,"86.9 (69.3, 107.7) million",
2042,ProgClinDisease_AI_20y,cumulative_incDn,78030.09967,47450.03779,110070.8279,"78 (47.5, 110.1) million",
2042,ProgClinDisease_AI_20y,cumulative_mort,3986.182732,3442.631618,4724.273578,"4 (3.4, 4.7) million",
2043,ProgClinDisease_AI_20y,cumulative_incDc,24959.63224,21412.70167,30960.56171,"25 (21.4, 31) million",
2043,ProgClinDisease_AI_20y,cumulative_incDs,67528.70689,52429.76532,85348.26254,"67.5 (52.4, 85.3) million",
2043,ProgClinDisease_AI_20y,cumulative_incDsDc,92563.95358,73622.10443,114933.3467,"92.6 (73.6, 114.9) million",
2043,ProgClinDisease_AI_20y,cumulative_incDn,83392.17793,50580.43634,117437.3295,"83.4 (50.6, 117.4) million",
2043,ProgClinDisease_AI_20y,cumulative_mort,4230.108809,3638.966367,5020.616006,"4.2 (3.6, 5) million",
2044,ProgClinDisease_AI_20y,cumulative_incDc,26337.45245,22583.80414,32770.21406,"26.3 (22.6, 32.8) million",
2044,ProgClinDisease_AI_20y,cumulative_incDs,71568.93918,55530.91657,90687.21185,"71.6 (55.5, 90.7) million",
2044,ProgClinDisease_AI_20y,cumulative_incDsDc,98053.34082,77825.85523,122078.413,"98.1 (77.8, 122.1) million",
2044,ProgClinDisease_AI_20y,cumulative_incDn,88695.74638,53647.21788,124665.4853,"88.7 (53.6, 124.7) million",
2044,ProgClinDisease_AI_20y,cumulative_mort,4468.879759,3828.382801,5310.184802,"4.5 (3.8, 5.3) million",
2045,ProgClinDisease_AI_20y,cumulative_incDc,27687.33833,23720.54753,34510.77227,"27.7 (23.7, 34.5) million",
2045,ProgClinDisease_AI_20y,cumulative_incDs,75708.67465,58519.21331,95940.41729,"75.7 (58.5, 95.9) million",
2045,ProgClinDisease_AI_20y,cumulative_incDsDc,103384.2487,81938.76936,129133.9017,"103.4 (81.9, 129.1) million",
2045,ProgClinDisease_AI_20y,cumulative_incDn,93822.48378,56651.90742,131648.3957,"93.8 (56.7, 131.6) million",
2045,ProgClinDisease_AI_20y,cumulative_mort,4700.64415,4011.833925,5594.185418,"4.7 (4, 5.6) million",
2046,ProgClinDisease_AI_20y,cumulative_incDc,29010.72439,24807.92026,36228.00937,"29 (24.8, 36.2) million",
2046,ProgClinDisease_AI_20y,cumulative_incDs,79690.01678,61452.47501,101208.7618,"79.7 (61.5, 101.2) million",
2046,ProgClinDisease_AI_20y,cumulative_incDsDc,108756.1835,86001.06873,136109.6174,"108.8 (86, 136.1) million",
2046,ProgClinDisease_AI_20y,cumulative_incDn,98905.01773,59595.9518,138653.8594,"98.9 (59.6, 138.7) million",
2046,ProgClinDisease_AI_20y,cumulative_mort,4930.440674,4190.057483,5873.580905,"4.9 (4.2, 5.9) million",
2047,ProgClinDisease_AI_20y,cumulative_incDc,30316.66699,25895.36648,37958.77514,"30.3 (25.9, 38) million",
2047,ProgClinDisease_AI_20y,cumulative_incDs,83548.09781,64408.24153,106458.9199,"83.5 (64.4, 106.5) million",
2047,ProgClinDisease_AI_20y,cumulative_incDsDc,113900.2949,89940.9623,143005.4745,"113.9 (89.9, 143) million",
2047,ProgClinDisease_AI_20y,cumulative_incDn,103774.834,62480.6076,145295.2711,"103.8 (62.5, 145.3) million",
2047,ProgClinDisease_AI_20y,cumulative_mort,5155.427503,4366.765405,6149.10435,"5.2 (4.4, 6.1) million",
2048,ProgClinDisease_AI_20y,cumulative_incDc,31597.7744,26974.98418,39678.72853,"31.6 (27, 39.7) million",
2048,ProgClinDisease_AI_20y,cumulative_incDs,87349.01694,67326.79876,111649.1146,"87.3 (67.3, 111.6) million",
2048,ProgClinDisease_AI_20y,cumulative_incDsDc,118943.9048,93801.41938,149671.0515,"118.9 (93.8, 149.7) million",
2048,ProgClinDisease_AI_20y,cumulative_incDn,108687.0972,65307.05289,152118.0391,"108.7 (65.3, 152.1) million",
2048,ProgClinDisease_AI_20y,cumulative_mort,5368.493405,4539.948354,6420.259672,"5.4 (4.5, 6.4) million",
2049,ProgClinDisease_AI_20y,cumulative_incDc,32873.89633,28038.14278,41369.46334,"32.9 (28, 41.4) million",
2049,ProgClinDisease_AI_20y,cumulative_incDs,91255.75195,70197.90342,116781.1309,"91.3 (70.2, 116.8) million",
2049,ProgClinDisease_AI_20y,cumulative_incDsDc,123973.753,97585.83307,156181.9656,"124 (97.6, 156.2) million",
2049,ProgClinDisease_AI_20y,cumulative_incDn,113582.1591,68074.84477,158616.7251,"113.6 (68.1, 158.6) million",
2049,ProgClinDisease_AI_20y,cumulative_mort,5578.574797,4709.595531,6688.58391,"5.6 (4.7, 6.7) million",
2050,ProgClinDisease_AI_20y,cumulative_incDc,34140.65874,29091.55584,43079.585,"34.1 (29.1, 43.1) million",
2050,ProgClinDisease_AI_20y,cumulative_incDs,94939.44574,73019.81187,121856.6845,"94.9 (73, 121.9) million",
2050,ProgClinDisease_AI_20y,cumulative_incDsDc,128929.26,101280.3081,162605.2644,"128.9 (101.3, 162.6) million",
2050,ProgClinDisease_AI_20y,cumulative_incDn,118404.4806,70792.69354,165170.7907,"118.4 (70.8, 165.2) million",
2050,ProgClinDisease_AI_20y,cumulative_mort,5786.778134,4875.950674,6954.538374,"5.8 (4.9, 7) million",
2030,ProgClinDisease_AI_25,cumulative_incDc,2228.32264,1950.955103,2685.768399,"2.2 (2, 2.7) million",
2030,ProgClinDisease_AI_25,cumulative_incDs,5559.922008,4400.735245,6938.817928,"5.6 (4.4, 6.9) million",
2030,ProgClinDisease_AI_25,cumulative_incDsDc,7786.908382,6367.316916,9464.542793,"7.8 (6.4, 9.5) million",
2030,ProgClinDisease_AI_25,cumulative_incDn,6653.235323,4173.310118,9446.206516,"6.7 (4.2, 9.4) million",
2030,ProgClinDisease_AI_25,cumulative_mort,374.2510971,333.6130048,430.8617769,"0.4 (0.3, 0.4) million",
2031,ProgClinDisease_AI_25,cumulative_incDc,4394.704195,3838.603483,5302.859447,"4.4 (3.8, 5.3) million",
2031,ProgClinDisease_AI_25,cumulative_incDs,10985.58684,8681.770719,13731.4225,"11 (8.7, 13.7) million",
2031,ProgClinDisease_AI_25,cumulative_incDsDc,15371.87724,12546.32939,18716.78788,"15.4 (12.5, 18.7) million",
2031,ProgClinDisease_AI_25,cumulative_incDn,13177.11425,8229.304139,18714.75788,"13.2 (8.2, 18.7) million",
2031,ProgClinDisease_AI_25,cumulative_mort,738.2856045,655.8391316,852.5795438,"0.7 (0.7, 0.9) million",
2032,ProgClinDisease_AI_25,cumulative_incDc,6494.774363,5664.830316,7851.643266,"6.5 (5.7, 7.9) million",
2032,ProgClinDisease_AI_25,cumulative_incDs,16279.9637,12845.80763,20368.3707,"16.3 (12.8, 20.4) million",
2032,ProgClinDisease_AI_25,cumulative_incDsDc,22790.49951,18563.54264,27772.47502,"22.8 (18.6, 27.8) million",
2032,ProgClinDisease_AI_25,cumulative_incDn,19591.81182,12173.88725,27787.2291,"19.6 (12.2, 27.8) million",
2032,ProgClinDisease_AI_25,cumulative_mort,1091.620651,967.1793961,1264.817889,"1.1 (1, 1.3) million",
2033,ProgClinDisease_AI_25,cumulative_incDc,8531.46396,7432.206591,10339.76193,"8.5 (7.4, 10.3) million",
2033,ProgClinDisease_AI_25,cumulative_incDs,21442.78168,16896.25862,26889.89394,"21.4 (16.9, 26.9) million",
2033,ProgClinDisease_AI_25,cumulative_incDsDc,30012.91348,24406.71186,36635.1429,"30 (24.4, 36.6) million",
2033,ProgClinDisease_AI_25,cumulative_incDn,25881.12844,16012.14466,36662.14979,"25.9 (16, 36.7) million",
2033,ProgClinDisease_AI_25,cumulative_mort,1435.354666,1268.155621,1667.34499,"1.4 (1.3, 1.7) million",
2034,ProgClinDisease_AI_25,cumulative_incDc,10506.92823,9142.316299,12780.94659,"10.5 (9.1, 12.8) million",
2034,ProgClinDisease_AI_25,cumulative_incDs,26498.53855,20840.59722,33273.45327,"26.5 (20.8, 33.3) million",
2034,ProgClinDisease_AI_25,cumulative_incDsDc,37069.12702,30036.81927,45309.09313,"37.1 (30, 45.3) million",
2034,ProgClinDisease_AI_25,cumulative_incDn,32060.07211,19748.84812,45351.68731,"32.1 (19.7, 45.4) million",
2034,ProgClinDisease_AI_25,cumulative_mort,1769.529535,1559.131865,2060.742593,"1.8 (1.6, 2.1) million",
2035,ProgClinDisease_AI_25,cumulative_incDc,12433.60917,10800.73353,15170.73617,"12.4 (10.8, 15.2) million",
2035,ProgClinDisease_AI_25,cumulative_incDs,31459.58831,24669.36995,39511.85669,"31.5 (24.7, 39.5) million",
2035,ProgClinDisease_AI_25,cumulative_incDsDc,43992.30937,35545.19666,53806.12635,"44 (35.5, 53.8) million",
2035,ProgClinDisease_AI_25,cumulative_incDn,38089.41995,23386.06889,53859.45214,"38.1 (23.4, 53.9) million",
2035,ProgClinDisease_AI_25,cumulative_mort,2094.309511,1840.889944,2444.81123,"2.1 (1.8, 2.4) million",
2036,ProgClinDisease_AI_25,cumulative_incDc,14317.93007,12414.2958,17518.0001,"14.3 (12.4, 17.5) million",
2036,ProgClinDisease_AI_25,cumulative_incDs,36308.50971,28398.34462,45621.99184,"36.3 (28.4, 45.6) million",
2036,ProgClinDisease_AI_25,cumulative_incDsDc,50720.54876,40923.07471,62185.47405,"50.7 (40.9, 62.2) million",
2036,ProgClinDisease_AI_25,cumulative_incDn,43993.03112,26925.28698,62235.01594,"44 (26.9, 62.2) million",
2036,ProgClinDisease_AI_25,cumulative_mort,2412.363219,2114.072324,2820.907006,"2.4 (2.1, 2.8) million",
2037,ProgClinDisease_AI_25,cumulative_incDc,16168.0198,13987.18506,19828.57825,"16.2 (14, 19.8) million",
2037,ProgClinDisease_AI_25,cumulative_incDs,41057.39164,32030.73732,51608.66383,"41.1 (32, 51.6) million",
2037,ProgClinDisease_AI_25,cumulative_incDsDc,57289.92809,46156.8366,70394.59344,"57.3 (46.2, 70.4) million",
2037,ProgClinDisease_AI_25,cumulative_incDn,49831.50048,30370.18362,70484.22138,"49.8 (30.4, 70.5) million",
2037,ProgClinDisease_AI_25,cumulative_mort,2722.345628,2378.568609,3189.913439,"2.7 (2.4, 3.2) million",
2038,ProgClinDisease_AI_25,cumulative_incDc,17984.55995,15518.36875,22105.31214,"18 (15.5, 22.1) million",
2038,ProgClinDisease_AI_25,cumulative_incDs,45718.91598,35610.75002,57476.3369,"45.7 (35.6, 57.5) million",
2038,ProgClinDisease_AI_25,cumulative_incDsDc,63739.11017,51280.08591,78462.89592,"63.7 (51.3, 78.5) million",
2038,ProgClinDisease_AI_25,cumulative_incDn,55476.28625,33720.69719,78631.615,"55.5 (33.7, 78.6) million",
2038,ProgClinDisease_AI_25,cumulative_mort,3023.296148,2635.484355,3553.981313,"3 (2.6, 3.6) million",
2039,ProgClinDisease_AI_25,cumulative_incDc,19759.03003,17011.95746,24352.83365,"19.8 (17, 24.4) million",
2039,ProgClinDisease_AI_25,cumulative_incDs,50275.76496,39122.17704,63232.25069,"50.3 (39.1, 63.2) million",
2039,ProgClinDisease_AI_25,cumulative_incDsDc,70089.93498,56286.65055,86401.80072,"70.1 (56.3, 86.4) million",
2039,ProgClinDisease_AI_25,cumulative_incDn,60998.51727,36973.3022,86631.86378,"61 (37, 86.6) million",
2039,ProgClinDisease_AI_25,cumulative_mort,3319.898393,2885.666633,3912.982337,"3.3 (2.9, 3.9) million",
2040,ProgClinDisease_AI_25,cumulative_incDc,21489.67516,18449.99018,26529.48568,"21.5 (18.4, 26.5) million",
2040,ProgClinDisease_AI_25,cumulative_incDs,54746.88754,42515.79671,68980.17911,"54.7 (42.5, 69) million",
2040,ProgClinDisease_AI_25,cumulative_incDsDc,76350.72597,61143.96776,94201.70268,"76.4 (61.1, 94.2) million",
2040,ProgClinDisease_AI_25,cumulative_incDn,66530.5602,40219.73688,94510.60963,"66.5 (40.2, 94.5) million",
2040,ProgClinDisease_AI_25,cumulative_mort,3609.737616,3128.827624,4265.479079,"3.6 (3.1, 4.3) million",
2041,ProgClinDisease_AI_25,cumulative_incDc,23143.52494,19841.92516,28638.5982,"23.1 (19.8, 28.6) million",
2041,ProgClinDisease_AI_25,cumulative_incDs,59133.48178,45850.82537,74725.25035,"59.1 (45.9, 74.7) million",
2041,ProgClinDisease_AI_25,cumulative_incDsDc,82423.96798,65825.68372,101852.2706,"82.4 (65.8, 101.9) million",
2041,ProgClinDisease_AI_25,cumulative_incDn,71953.40402,43431.62862,102138.4019,"72 (43.4, 102.1) million",
2041,ProgClinDisease_AI_25,cumulative_mort,3890.8452,3363.763878,4609.32164,"3.9 (3.4, 4.6) million",
2042,ProgClinDisease_AI_25,cumulative_incDc,24769.9663,21197.79688,30705.84939,"24.8 (21.2, 30.7) million",
2042,ProgClinDisease_AI_25,cumulative_incDs,63457.6753,49108.67441,80410.48899,"63.5 (49.1, 80.4) million",
